User ID,Number of friends,College Education
LOVSIJVC-KLY8-E4NL-1CG3-T2381SGW6C0W,110,Yes
A8Q7YIXR-QO8X-K4JP-DO3Z-9ZTY1KU5TR35,116,Yes
BR57AF02-TVDL-IJF6-CR1C-X8EBE3V2QKYY,0,Yes
1NM1MXCR-4IKO-ZOP4-28MA-C6BFFDGZEYZ4,122,Yes
979G7QD8-3AM0-U027-15JN-PMZMA3K54TK4,93,Yes
JD2III5R-5GCB-5ZLK-VSTY-L9A0FS4FX384,87,Yes
NJ9ATLHC-YGUU-4LMU-LG2W-30FGEI3GJ5J7,104,No
08ALJJXK-92B9-QY50-664D-EROLLDV0LDMI,119,Unknown
ZOPSWIB4-KL1T-QEUN-O56N-BRBJU6WYVUYK,137,No
LIHN5Q4H-8R3K-88N0-6DUU-XN8VNPYB8U3S,133,Yes
AUQ3XN9R-UZKI-DI0P-GFK5-4ZR5OLWJ5TNG,110,Yes
UJI07G4V-HJS6-B1WO-QLGI-MEH14LA2UMBZ,85,No
QLAX5X4G-EGDD-UNHL-NC7C-PQ91MJ1LDR88,25,Yes
XF8YPPHT-HVYC-XNKK-LND1-SR34TCSA7M7K,161,Yes
DTW8OPTW-8HMI-3E8X-GMKK-PE3HNW1BC1EA,112,Yes
UQSTJVW0-DYBO-D55G-Y20G-H1L4SKW0WI7K,93,No
8SB2WB2N-5IS9-T3HY-1VLJ-U1R3MV3K6XF1,89,Unknown
WC4TWPLN-HOXT-ZJJ0-GZ6P-P9B84B0UB231,169,Yes
HAKFB055-OROF-OMUF-5GO3-KQEPOLODD2LD,57,Unknown
MJPMAZ01-O4BA-7UMZ-FH6L-BKOTP575MA43,113,No
UC82B4IU-P4BA-WKNV-FLFJ-VAV13V0U16L4,148,Yes
X34SNPL6-WMQZ-E0T1-DUA2-TPTG6INR7BXN,0,Unknown
FWPLZVLR-OBXS-TX37-TB26-FEFRG4EO4MQ3,0,No
JJ03EAZB-BC8H-UKAB-CGF0-EVHJ4QO8IXKQ,169,Yes
DSB8WM0H-1P2Y-SFMA-0YWI-OKI9SY2DE5US,133,No
BZX205T1-MF7T-8CK8-G9GJ-JDIGSPD6PQS5,95,Unknown
8T77M8EH-D1Z1-FPQ5-MRWZ-I3105ZENJ37M,0,Yes
4ME94IO8-3A34-LWOZ-6H5S-6GEGMQ01EOAA,94,No
A48DIN0X-THK1-8FLL-8EGY-ZO7OO5J1QXJ0,0,No
SHN4HGFJ-2AIS-EZW8-1US8-ZIHHIFF16V1N,113,Yes
HF0BNGVQ-JSSU-WUG0-L3ZC-CMAH6OPDXC3R,82,No
MQNQ7FS5-SBDJ-5ZB2-9K9H-7GQGFJ8CI22O,0,No
TWEXLYB7-0QKB-3D49-LAZO-K6P3JRY81SO6,87,No
XQEGM794-C477-SRRN-7O0M-O6K23IESKHIS,,
MOW7XZNC-TOYH-P3EH-J2FV-686POSWJVNAT,96,Yes
W14CHRPY-NR0R-RDH8-IYG7-501PVA51IRJ0,0,No
9ZDPWO36-G1K8-C1YG-1JKT-7JTMUYI9BEJH,131,No
6Q3TP8RC-NX9M-PA3K-CWRO-A16BEPY3KQ34,80,No
FUKVNRZ8-QAOT-QCFY-XWS6-KL1652BKDI5W,128,No
OB34DMPG-MFZG-24B4-1PX2-M2SOSTMPY5OS,98,No
828CWP6F-CNK7-GS12-UXRN-YPOXWXBGA2V5,114,Yes
P69KJLXE-57K6-U0EC-QUCO-PYEAKD1Q85JY,0,No
BGQRNUFL-T30V-H5E4-UUF0-02T1T0LWB4DJ,142,Yes
1YZOXMKU-OF6C-HC0L-UD3U-D9AR76E6ONPF,62,Unknown
2EN35PM3-PBYZ-PJIJ-C9FO-IYZEQYICRSKR,142,No
HCGMLF1M-8BG5-CKLE-2WWB-XIXA3SCZ7FUA,108,No
2O6IZWEN-TG9M-I8O4-IFH3-0F4Z44WT6ASG,79,Unknown
4C3CHVTL-DDJ0-6IW9-ZWLF-0NZ5F9450CL3,84,Yes
3KMNEDZK-JXUB-STM6-ZJIG-2RMKACY0YTRX,86,Unknown
PLSWP2QT-ENPD-J4F7-R2ZH-S3JVPNZUHY96,94,No
RFDAUNCE-6ZOK-BXUX-2Q8S-ACJ1LBGFTN9E,107,Yes
7674FS8M-Y40W-BHQB-GZH8-DJUIGLNXXHK7,,Yes
JCIM8CCO-6X5J-L4IN-M642-6ZZB2IPV0359,0,Yes
A48F415W-HNYK-LD9C-1PYW-PWGI2E2B2N92,97,Unknown
4B08UB26-59ZL-F6V7-6LLG-XHS9BN78M817,64,No
IRNQ80R3-DYJ7-ZOSP-Q4OS-8XZNAGUO8ELH,82,No
KDUP84H2-SQU1-OVWS-L4G7-F3ZTERDN1IFW,97,Yes
BQND0FOM-UFMB-MJVG-FK33-UBSA15G50XRK,167,No
Q8FNTNA5-C51T-1OUR-X75R-4UTUNFDKVPMY,95,No
E3W8297J-UVXK-YK10-FMLD-HTYG4AKNOW4P,136,Yes
44LKX5ER-G0S0-TTAC-A9MP-3R9HRTIHHHG3,0,No
9V5H3UL3-T7L0-803R-FWAQ-5LQOVVXA3AP2,130,No
HI6YV8Y6-0ONC-HNKK-WY5W-QQWZP9BKLKPZ,146,No
VREHW0EJ-S9CN-9VV4-FUCZ-ZJPOKGU0UHN7,115,No
2K93DNL7-Y4YL-ZHAZ-UDEO-H4FJL1NAIEFO,93,No
5194XWLK-S0TF-NPR8-RSA0-UO6NZKQHUO21,100,No
1BBMK0VV-L5L5-3X53-EK1W-SQ6UYAVCUBSD,59,Unknown
BIGUPUIS-62RW-X8IV-FUPK-XMZ4IZSM2T36,0,No
ERX45SGU-LGBG-WGVJ-7TFA-Y4YRV6ZLMDRC,92,Yes
IVGYXCHP-J1CE-GC3P-TQR2-CPIQDQ2S336X,149,No
J9Y9VZZH-QAET-GA40-WN69-3QA3ID591WDM,149,Yes
DIRQXTFI-7GTT-2OVR-FCA4-YKVU5ZG5LG3S,54,Unknown
6JONNEYK-MAHR-EOD6-XJ5O-607WAKZLF1NG,129,Yes
KAJRY3VS-GMHI-AEFS-WJ9R-64VJE5ZNTBWD,134,Yes
ATMO2ITI-0J36-0NM4-IIU3-OW0M3X4876YL,107,Yes
M07ZXSVQ-O6J6-6UG0-72X7-I23JBP17NGT9,48,Unknown
SUPS0RNJ-WJRJ-9OIG-OWPH-EL4Q9KFD6CPG,0,Yes
JU2DZ80O-QUR4-3BNF-GVBQ-60GTFEH8MRXK,116,Yes
PSEZNNPB-ABRD-2A0H-INPF-PGO0OJQ9K060,145,Yes
FWKK4UU8-M2VL-MX8X-3X0Q-SX83QQCQLUH9,97,Yes
SEDW1WW7-Z2TG-5F46-SNFS-YLOEZDOW9G1R,107,No
F4YRP5B6-WQKV-QLGG-LT8Z-IMRF3Y4GV8MQ,63,Yes
W4F3E3XM-EP5Y-8QR1-TOUW-SN2DHA141DWF,125,No
FILYSG9T-1IQI-BC8G-UFH1-ORBYMJWI9TPX,85,Yes
0RXWU6DU-25AZ-1O4G-25CN-9SB2JLGCUD4U,147,No
ZTFO3YA7-Y2AE-U8EF-P3Y9-A1T33HCTVD50,104,No
NS55TP1M-TBCN-US1Y-FVCG-YLO0V8BUPYIR,108,Yes
WAATFZ7Y-P84H-D52B-1IG9-RYL5G6TLBFYN,149,Unknown
ZLY5SAOD-LZDO-R3H8-I8BU-Z5CKSKDNUVDW,0,Unknown
R2AGV42F-R4KF-7FTV-V12U-FMLAJ0672EVU,96,Yes
Y9UJDZED-ZXGB-DJ2C-XD51-PON1VE3MZLI4,49,Unknown
0F1WRTXG-NO2M-LAX3-V6NR-V60CJJ2TCP6N,140,Unknown
47LCLM0V-77YR-GLG5-LPEX-S5Y61BD83KBK,0,Unknown
6412LMDP-S8Q0-J4JT-7PKT-G0T0IL27UQO7,0,Unknown
VVR0MQJE-WQZ5-V0U3-49CY-JAMBNX1A1IVZ,102,No
77WNTI2J-4685-2PLZ-1J5Y-E7RVCPBOOTU8,83,Unknown
UPOXWNM9-JP05-0TJ0-7EXQ-Z2DDA7BZE9RF,75,No
P2H2A9O4-4QME-T3YK-IUOY-FU9I23URTADT,86,Yes
MCAXM8HN-W4AC-TWTC-IF63-L80P6PFN15Q9,106,No
NPWSD2CA-PNH4-GQX7-COON-SZY7HGOU2L11,104,Unknown
05LW3XCZ-1ZAH-KRYP-2VZH-HRESA8N6O1IH,151,No
4BWBL7EX-66QN-R66C-4QBW-PLSHYTAGXL00,106,No
01NVNKP2-N1KC-T7II-RDZ8-SMMI14M0WA0B,152,Yes
G96EDHDB-QM12-1398-3PFN-7LUF98G122XQ,134,No
JDWH224V-ASW2-WHMN-4WOT-A6TGNFDP599A,100,Yes
1TTLVJUX-NKNH-D5U2-AL89-YBI9L5YME0XP,45,Unknown
7GWMUCL0-FBQO-ME8G-DQIL-OKWDO725ERYQ,151,Yes
QM1I9QAP-F36Y-U6KV-7I2U-2BFGVHOA98Y5,119,No
684L1FUI-8LT5-62J2-CFP3-DOE226O6TTN6,130,Yes
GCNE42HW-RB9L-RXPL-3ABZ-2TSGV88KAQKB,98,Yes
LOSTHFDZ-MLJA-MZGP-XSG1-8CRFY0A1R0JS,127,Yes
PK9ZSCBN-EWCL-II9E-8070-8DO946H8AJ4M,115,No
2E7KWXCV-DR12-9Z0C-7ZT4-ZZS5VNY2BY0L,87,Unknown
FKZ29LS6-0RBC-DIDT-KCU9-8JP4U8W9LGZU,80,No
691R0L2T-OQUT-8UU1-DY5G-EI337XMSGP6Z,0,No
VLT1SLWL-H6HB-8BF4-PQP8-G2UH079407HJ,169,Yes
7FGQG731-VWSC-DGD6-FL0T-GSXCRAPFYENG,99,Yes
XV89GIG9-NB9Q-9GKO-JO6A-6HVC3IQSDSYI,123,Unknown
OCCXG9ML-C3YZ-4L8I-WZ2W-8XMQB5XBZYOK,115,No
9L18AHBS-NE97-3ZAH-EE71-X0ZF45XXZ7CP,113,Yes
1OXISIYV-YRTS-LJGO-6TI0-60QWOVH4UWMM,62,Yes
VLYPYVMJ-DTFW-28YE-3WWO-YK23U2TY477E,0,Unknown
1YIC3X1L-645E-JR3H-R7QW-8I3LMKJHPB7M,122,Yes
BKJ1U350-BJ1A-USDF-JE68-MO75DNYTAGPP,50,Unknown
QN4QK5L9-VO12-GRKS-MLOK-HT5K4MNMADJB,0,No
6FN6I63W-3QZD-ZXIQ-TKDT-8IAXPXRQFA4C,0,No
TM6ZOK6K-0KR4-L02N-ABYE-LE04LI6GWLKB,142,Yes
ECZP04EM-C5EO-DRIG-346R-2ZQSIFET2XZM,100,Yes
OSITX4CC-Q5D1-LEBN-O31P-OOVPZUUYT59G,121,Yes
TO51LWHD-JBPV-FGAQ-JMBK-3VH8NFTIAE1O,73,Yes
XYS7DNPP-HLHN-BH9X-IQ4X-58HSJSX6HZ63,112,Unknown
96651HQT-PY86-WZQZ-5IFS-879RWWBP6DCZ,121,No
S3ZF44E1-H42R-NZR6-63C2-RSOXZ9D3XNWV,0,Unknown
6WF73CD2-MFOB-5CDC-DXWK-ZQ4I0WGKCGFS,152,Yes
9PXYQ9GN-72CM-I808-RFBS-6EGFA99D0ERZ,92,Unknown
0WMRSVUM-ZDCP-A8FN-ZI2K-ZBN46IYKOPL3,82,Unknown
LQBPSKGR-SVLO-P7Z7-YIOJ-SNA8AT3M88OA,127,Yes
OTYJLQPO-QCSX-0BW2-RJ09-VVYBGFADF8JR,0,No
TLT8NLMR-A5SW-JCUC-H40E-A2QPLHS8BPBA,117,No
EMOYXRQ8-FR6T-GI5D-WLZT-L1JTJDOK6DWR,88,Unknown
MLZ1367Q-647V-1JAZ-ELTF-AODMU3DLMFEY,0,Unknown
ZU8C5B79-RWY4-ZK85-ELZ0-9LARZPZQFHKJ,117,No
QMC3O1NM-AU2U-H5MF-WDV6-C9DIH8LOO4WU,0,No
0E0JGG0U-IRNZ-6FVQ-NFKR-TWTMM6Q6GDFT,127,Yes
KVKCWWUP-IG5D-O9UW-JBO2-GO7OHSI6M80D,89,Yes
8IDUEF9Z-5C4L-DQJE-2GKW-URM9IDE2LJ2U,92,No
IJCJE0C2-58LG-4CH9-RS4R-ECAIS20H5XG0,98,Yes
WHSGDYT1-QXKD-QA19-PI6X-FZS25XGLJDQZ,0,No
5CR0KVPH-5TXE-UKI0-3FXO-PY8L3DA4Q5WQ,0,Yes
A27HFY4E-9UMH-956H-I98D-JU2P308VO9CT,110,Yes
WK5PO4XV-XFOQ-JME0-HU0W-YY2B2VSWXR6C,80,Yes
7UVUDS21-I11X-2V3E-ISA3-P6GXABFZQ3XI,130,Yes
371JQDLF-Q3V3-3CQH-TRU3-68F53788G5KY,0,Yes
A8WMXJ7C-F492-7994-IO82-OXTQ4ZUHIFUT,101,No
Y1EMYEA6-IU4A-TQJA-SID0-QFX82EX3YOFO,91,Yes
JE4AOKSR-BM71-2MCF-CZDC-NH189DLBSBIP,136,No
1E30HF8N-LMRO-3D4R-Y2F3-CXXV05HVW9ER,115,Yes
L3MR8GU5-IZUM-6BWQ-YQ0E-6OCF1WJWV15A,0,Unknown
PHEAONWG-H6S4-VS32-MQWH-V0AVN75KIYM3,96,Yes
ITI42JEG-V3DM-167J-ECHQ-9YDO20FJJNO6,0,Yes
LTBJIZ9K-Y3WQ-6AG5-0W72-54ZWH3I9AZ0S,101,Yes
Z4EJPOEZ-K7ME-FAQ3-E9UM-3OYMXGRZ6S0L,74,Yes
IUKDORGJ-2Z6Q-WL6C-YZDJ-ILE6G33HZL7X,94,Yes
F1YJ0X92-ZZJJ-YFFM-YDYO-N6B5N8D6UF3A,0,Unknown
B1I0QGYB-AMXM-BFER-EYCU-4X51D5P7WUGJ,133,Yes
EURBGYSW-28FF-FURF-WJGF-8U0U1U3RQ3KG,123,No
4D8L4DRP-9M4N-GHA1-W46K-ZYXCVUX5S1WY,0,Yes
UMXTH8PN-PQWQ-70CM-9HLO-2XFP47ES6ZWD,81,No
MTEEBIQT-OV7S-COFM-2X2I-57A9MKB2FKA3,109,No
WREFECQZ-LXF7-HZO8-RDPK-C1X34FFA152I,0,Yes
4WV24W1H-EK5K-LG2H-DZGA-W7YR8PDIIRA4,124,Yes
KGOSEIV2-FOZ3-R7EW-JKW5-TIHXTL0EWMCS,0,Yes
FAZG3EJ3-PHTG-P1MY-UHS7-WDNWFMQMYIQA,102,No
XOYPUYL9-N2PU-4LQO-X9WP-L4MWMHHVUFVU,130,Yes
EKYY5PLO-HXKQ-77NG-HLTZ-GVIUJADLWC7Z,0,No
O073D6LH-TNMJ-8E0D-N7T1-SA1U7FUO6VY3,147,Yes
Q8177G2F-QX16-6ANT-OOVI-8DSSLEP6M6MF,118,Unknown
JHQXUREF-QWQ3-6ZHE-LQY3-WRTUBGU01YJR,0,No
C2UDY0VU-R29W-2QV7-OL1K-GEFH5E3AVHVG,83,Unknown
PG5PWWFU-ZHM5-46JV-G376-BNJ53RQQOLPP,88,No
7XN0F59T-UHUK-SYMN-RZZF-SHTOO13PITV4,130,No
7AURF7B8-AXEC-SPZV-7GPH-OGHYWWDY3TO2,106,No
685P68X8-D6IQ-8DPD-QJHS-R7T3Y5O7PJAW,160,No
UO12FOSA-K7ZX-9MAN-KA38-6PY82W3A6D00,115,Yes
QZ5250DX-3VBH-LPWG-VW06-VUJMN54D31Q2,138,Yes
HSXTOYHO-8PJP-164H-3TQO-PKBH2PXFQWC5,109,Yes
H8WIQAXO-5E9X-YOEJ-3L6H-D7W25ZMDZM5K,139,Yes
23O10DSV-CSFO-J4Y5-O04W-BGSTQ94RRBG6,111,Yes
42WNCBGK-ECMH-XTH6-RNTA-11Z0ZKQ1IWK9,62,Unknown
47S9OQJO-EM37-45J1-Y1DF-MTPJIL3RWCA8,87,Yes
KD03H1JP-ZX6P-RZ04-3VV5-2QU1FIY7LZ9Z,78,Unknown
V7W5UJSJ-YTX2-50YJ-0RYX-RHNYK5SR8Q0C,49,Unknown
NVJU626T-JZKD-GR7A-0QS5-7ATSR05ROSON,77,No
3JOMLEPZ-R3R9-1VEP-6PVO-9907KPM700TC,83,No
L1YMY6YO-5H8B-2QF1-QSFD-OWAHJIKIDE8O,65,No
IODU670F-V88I-FMZI-Z6OF-08FK7IV26KO8,0,Yes
5LSZP0MT-VWBK-TTCU-HFWN-47YG9472CRB0,94,Yes
W5NEXLBI-54HF-XZC4-SIJ9-MI2MWV68Y0QP,78,No
OX586XXU-7W9B-3O5D-0AGS-D1B2G64BMPEJ,103,Yes
6DFA18XR-LA5B-BEGT-L40N-NESXQTL3ZESG,140,No
FLUPFYWX-IHV3-WIZQ-Y5IB-7VX3U5QS15NU,122,No
D9K4IF3U-NDFM-ADEE-I20O-XY12FZKBO3S3,92,No
1WP1WM5R-ATTA-5LWZ-Z5N3-R75KWVXS7RBI,128,Yes
HD0WF3L8-DF0F-WVT8-ILKZ-HM4INJ241PKF,128,Unknown
4ME84TY1-I7GL-UT1F-K2O2-0M6ZEHSCQF5Z,158,No
31MC45RE-5L8A-OWX5-5JIJ-JR914N6EEXM4,114,Yes
TOQ9NW0R-2KTJ-PA5R-4PFE-8JPRRRAQ3056,115,No
38GY97U1-GIJL-0EOQ-LFY5-UIEQ5DBVDD7R,105,Unknown
2FX3IM1E-S2KA-92OR-RMGF-L7JY80P2RD7L,140,Yes
E6F50V5K-97OV-Z3Y5-204R-CTK6S2HTB38L,168,No
LOMBQOIA-N5FV-WBLH-SNJP-GFU581F0C2PD,147,No
OJG6PXFF-YHL6-X4BU-S1W3-8DAGXCNO4OP3,0,Yes
2LVNGF3M-4E2W-YPOF-N3JU-R26U2H16FPTH,107,Yes
03S8LOT1-F0FY-6209-SUEI-WM5RULD8IKYP,162,Unknown
MG6GVUHI-VJMD-S9C0-1YV9-RZANU7N9OYEX,128,Yes
FL2YC306-M2DM-01CX-EYMR-SCMGSOVYZAM0,103,Yes
KKG5YMVS-379Y-ZLYR-KL4F-SQ49UTXUHVHI,0,No
WOCWBGFK-N2E5-UIYX-CDX8-E7YHGD1S814E,134,No
XJR50CJ4-8Y56-R8PZ-ZHS0-8J1EL4T1DOFS,142,Yes
9Z1C1IX1-WHM5-ILDX-KYGA-G7LTYOM7TS28,96,Yes
R0MUONYF-OCF6-OX0V-40BO-47DL0V5XKZWO,121,Yes
X7XRS1P6-SZGE-5VV8-2O6D-K9NQ0YMEH8OJ,53,Unknown
IT6EH811-ANTN-FGD1-9EDJ-80XHKTPIZEDL,123,Unknown
Y9CAWXXA-WEB2-6TRQ-GQ9Z-LDEEGC7UTQLH,153,Yes
SJQPYKDR-B1OR-FIRW-PBG4-ZL473A3FXUM5,112,Yes
J8MFRZ9X-HTJG-VPBC-G750-DMPS3LC9D59B,113,Yes
1OWWQM0J-PXQN-32CV-GNA4-UZI0C277JYQ5,0,No
OFZ6GZBH-IFSI-WK1A-QNR8-VF04HOHK7X0Y,97,Yes
P19MYGB3-TY5H-ZSNG-WMJM-VZAGRZKXH57Q,126,Unknown
PO5KOBDG-CCG3-53X4-LHIR-DZU0H329VBCT,126,No
TWUJKVIS-3SYQ-N2EG-SG1O-0TVKSYL1AQPQ,76,Yes
T1DST0LU-5S7T-F0HS-G07J-E633XE32KLTH,117,No
1O87UX36-P82P-VXX0-G9HG-3F0L4N7SMK7S,104,No
VBG2L35W-MP2K-SF9M-SZNY-UR6QP6OKQ295,158,Unknown
IH58KLA0-N6GJ-UERP-V6UX-M1KY1OLWHSFF,80,Unknown
VPC7OLRB-SHYS-JYOJ-12F9-1SU21U1XSXO9,0,Yes
BZ8NSRT3-5P7A-WKO8-H7XT-J15XZVFB0V4P,105,Yes
XY9702JV-KUEY-G3YU-VFDA-2GZHGX7R2ZDN,109,Unknown
9C5XW7PH-KHR5-IXA2-OEW5-NTSFV4D5Z662,92,Yes
LZWNOZR3-ZZ36-QIN5-NC6S-OWLZMDGVQRJ2,89,No
5SS9861H-DX1W-WQP7-ASEF-XPFVLCHJALQY,106,Yes
7KU6VOD9-42MT-X1LY-ICJI-JTGPYDMQ906A,129,Yes
2NXS1UOK-SWMD-O8BV-4K88-HBPEI6Y66RHU,114,Unknown
SJIBLKKS-C1QP-SACG-A181-AKEQ86NV13R0,78,Yes
T1Z7MG3C-H73D-U9E4-SG13-UMEXXEXLACHS,0,Yes
YQQVWQ0D-Q37W-SOV9-2IZZ-FALBZH66PXC2,153,No
D39CRF6N-Z82X-RZHI-GTXJ-YHC3CXGYI7EV,92,Yes
C95F44JL-V1UI-0FFE-V81C-220HXS018ENA,95,No
7XOUVJRX-Z40O-GLRO-DM19-960NJ2YM9TE8,67,Unknown
PPWC9CBK-N1AO-B932-H13K-EP5HUMYNR9J7,102,Yes
ZO34A09D-6QAO-S5NV-JMIL-C9GM6A7ONK9C,106,Yes
AKXMR538-KMXP-VDQI-7SCV-LJ4VRLLEV2QF,91,Yes
7T3J6FGA-VJ4I-TPVK-IQB7-Y7Z9WW6MAGDK,0,No
RKLU41A7-UNN1-PSS7-K198-VRKSTRPWXAS0,88,Yes
GJLEDZCD-K6XZ-3YGB-9JB7-RY6R0ZLUK5ZG,136,No
BC5A8P8D-9G9I-UM7M-YNN1-G51S79I09I1W,112,No
S8KIKC13-G9T7-ZIX3-ZIHN-LZ5B8FEY2CT8,0,Yes
KKM8PCAQ-FLTB-FB2N-6M8X-6LUI67OMCJ35,97,No
DPAXSDHG-KGL8-BJW2-R8MZ-35PDU1WLN8Z8,0,Unknown
LKWL89EN-S5HD-GSP9-9NFT-PB3RSNVAN0EQ,0,Yes
QN5GGPVF-2CEZ-D8LQ-XRB3-H5L286FCWA9O,93,Yes
UQ1MQEX0-HDTY-6YOR-QNT0-7WMRI387BJF5,103,Unknown
HRML037Q-8Z6B-C8QI-KHV3-9TTQJQORK9M5,134,Yes
85N2B8C2-N7DC-RF4T-AF5N-1UOB1MHWVNHS,0,No
6JD4X5CO-IGPB-948D-YKEK-6838XDNB7944,94,Yes
3BD7HECT-PLLT-SV38-4DSA-D9QSJRBHUTF8,115,No
K7NQTMPE-TFJG-COGA-LNKN-55N2HZ5MR4VV,0,No
MSRMNB75-7POM-MJUS-E30L-67WNE71DX7S7,123,No
EKDIOA8S-AOD5-YH72-DNH5-1X5QK00XET31,93,Yes
2K3LUE04-8TWU-ZGC4-VTCD-TN6LJ0SF9JTL,93,No
U5QZ9DG3-NCEB-9NDL-TFK6-9XO0PFQOMLAG,131,Yes
KCHXZF7C-O84R-3H36-7KYA-Y64J3ILIRREG,98,Unknown
ZC0JLMRU-ULDH-UU8M-5W2C-BE067V2XDW2B,120,Yes
2QV5Z7IW-XL07-CG0G-4UWS-6DA94L2C12JP,106,Yes
T8Y3M37O-DOZX-UEJ8-K5XF-IAJ9BMAF3KU1,105,Yes
3W2YK3YO-A6UH-U6SD-XK02-STA7HDXID9B4,120,Yes
VAFKGFX3-S8DO-J5BE-8716-TYWZQU0Y5EPR,154,No
SZXT6AG3-9EPO-EV6J-PG0V-TDJJBUCDY7N6,99,Yes
J799LKIC-ASYF-JVFL-LPVY-KSYJ8NXFZQM3,77,No
1RZTCRJU-RSYC-KTF7-7L7P-DQG66AG6IG2Z,105,Yes
NVUHHZYR-PLFA-Z3U4-XUSX-FY61QSTVGCKO,138,No
WQKTA2GW-TJO9-BD61-7K8L-0V0M4NNJFHPF,0,Yes
0ZQ591OB-8W2T-8KNN-W8AM-WOW8EXZNRWEY,118,Yes
1PQWUTAR-D0DP-WR12-YMH5-LNLI6P89EY8F,83,Unknown
JM3LSZWH-3U68-F52W-R8EP-YR6R3GUM5T1V,59,Unknown
PXV4FMYU-1YPU-6NAY-1Z0B-K6PQRL87TKS8,99,No
CDQ57YDY-QA5W-WNPG-URP7-GINHQH3GTM0Q,88,Yes
K3OWZTLW-3FSY-ETM0-UE20-L2IOKOP7VK4T,0,Yes
4C4G403I-WPI9-WQTO-XIJG-SPKENWT0NV67,138,Unknown
STQCRY1G-N02Y-JAUS-BF4I-693ICQ32PPTP,59,Unknown
PAUCMLSK-U3PV-IW21-X832-C1UJUYP6SSYV,108,No
41U55XB1-83AF-L2W3-TDGI-M2IMPF2WJAQE,117,No
JBEU1G2A-90ZD-OGT0-0B49-PVF8H6DPJ0QS,114,Yes
VQH09AXA-E961-R60I-FRPW-G9M728NW0DE6,103,No
N414S4G3-4CVW-H0X8-9S0R-GDRMZE74NAC6,87,Yes
9IXI6SNN-USNN-SF56-HP3E-KCV7W68VPYO5,94,No
HOXKIMFX-FT5V-1D2F-TSBQ-RI1M9XG39R04,156,No
G725V6Z5-3DQK-SHQE-R1IS-BB8ROM4RWYLF,121,Yes
SJ632YCV-5I6P-XXEC-LLJ1-KN6ISQFNFR3C,0,Yes
RLYS4L7E-I6UW-GPRT-CRDG-984A8OMWX8KB,81,Yes
C7G36FF7-GVFN-39YT-6VSC-JP11IFJ3Z3H5,128,Yes
0VHJOD5C-M5CT-28WG-JAQH-5JDYWBC8KE48,128,No
19JU32D7-3RNR-BSVQ-7T29-Z9K24ZP4EQAH,82,Unknown
D95SNCFT-KGVL-VANJ-C8KJ-ERS1CNBDBOAZ,110,No
HCVP5QO1-YOM9-0A89-VP25-SYT485T5EC07,119,No
X40BZRDF-AUCQ-4GWI-JDQC-TW22YT3Y7MZI,148,No
T7BR5A9Z-HGYK-0ISZ-NQI0-54BQP2FG6FWI,96,Unknown
XPS80JCJ-HEIF-5FGU-XLFH-2WLD7VFL9JAG,82,Unknown
X51S7LI0-44Z8-4A9T-8GNA-5WD2LOZW7405,86,No
E4I77FQC-KDC7-EVYM-QIUA-WY3NPTCITHL0,0,No
KPUY1LA8-Q169-8XAB-U35E-XSWRSMH5GX66,0,Yes
Y5RO3FNV-V40T-05XN-CTUK-D3IZHDQYEXMM,134,Yes
R44RIQ98-SI4P-YG3E-ME9J-O7RHB9JEOVZN,111,Yes
D60TYT56-ZNPG-LUVP-ZUIV-GHSLGHMK3S9S,90,No
UEJIDR5U-ZYS3-GGQG-0B45-WFKTE9T2IL0D,131,Yes
XHQW2S0Q-DJG7-0E3V-H8JK-NMITK6XWLBQE,0,No
KMGMEWKR-EXTR-N08R-QNCS-7D9LY68SAUN3,84,Unknown
NU52557P-EGNG-E2DK-IM83-QG11YVW1E8X3,110,No
IIJOLL4O-GRR4-51JU-OJZV-LY6G133J4QUO,126,Yes
2S3FW6YS-V8R3-B58O-AR3O-MDS26UNB32BJ,60,Unknown
2L0CE31M-ZZGX-PZ5C-B1NC-Q59F8YLEGW17,148,No
1JV57PX9-AE3V-GQQ5-Z63J-IQ2BR1SW4E1H,91,Yes
W9MB2AW1-D8KV-FGUN-QF04-UEQNBF7OVG9K,102,Yes
7VACJRCF-3QAU-EV5C-AJIZ-RDUYXCMEZ9IR,81,No
O8H8KZST-KQC2-ZY6M-PIH3-6087RF9G5UMI,94,Yes
93IWQD0G-7PH6-H6M5-4GS9-13RFONMZE72J,82,No
0J3BEHK3-IND4-MKOV-KGFU-JHZLEB0ZCN15,108,Yes
CMPI66VN-O6JE-B4P6-8G5R-UWJRD1VDXOL1,0,Unknown
TRECW5Y8-V7BP-POPR-EM3Q-LD1CUCBZWWLF,97,Yes
08X3B27F-GYRQ-KQDC-V7CU-MTFMD0PMR7BB,96,Yes
PFUKGHM7-TNLN-SVUT-IXY5-WINDOFLB1QDC,91,No
16YXKQZ2-UPLX-S1BN-XZRH-JL174PXQVRWT,0,No
30TQA8XL-6QIF-Z6OM-UXCH-XJKLO9CY799B,51,Unknown
O614ZG9Y-QWXR-FE6I-EUD1-Z3JJSRCN5KPR,161,Yes
GKG2H1VE-0UE1-2C22-HU6W-BNACO359TAB7,0,Yes
ZAZY572A-0QL7-9656-IROK-OOZIDSZNYEL5,80,Yes
ANLEL0XF-4PMK-IU9L-388E-EWOO2JRDSTMX,99,Unknown
JXE956IC-QS57-BY9L-VPVP-M758X63L0JLQ,97,Yes
